eqns: 1466062309.0,2625123407.0,0.0,4500521055.0,11132952025.0,9170149150.0


RESULT-cpu: 6534655.0
RESULT-gc: 0.0
RESULT-total: 6534655.0
eqns: 1466062309.0,2625123407.0,0.0,4500521055.0,11132952025.0,9170149150.0


RESULT-cpu: 6545705.0
RESULT-gc: 0.0
RESULT-total: 6545705.0
eqns: 1466062309.0,2625123407.0,0.0,4500521055.0,11132952025.0,9170149150.0


RESULT-cpu: 4111813.0
RESULT-gc: 0.0
RESULT-total: 4111813.0
eqns: 198122381.0,5039053230.0,3496823865.0,1223043503.0,8469152846.0,5117499356.0


RESULT-cpu: 4104467.0
RESULT-gc: 0.0
RESULT-total: 4104467.0
eqns: 198122381.0,5039053230.0,3496823865.0,1223043503.0,8469152846.0,5117499356.0


RESULT-cpu: 4124675.0
RESULT-gc: 0.0
RESULT-total: 4124675.0
eqns: 198122381.0,5039053230.0,3496823865.0,1223043503.0,8469152846.0,5117499356.0


RESULT-cpu: 1211726.0
RESULT-gc: 0.0
RESULT-total: 1211726.0
eqns: 192117300.0,682482986.0,411463140.0,610450177.0,1174203961.0,1315232056.0


RESULT-cpu: 1213286.0
RESULT-gc: 0.0
RESULT-total: 1213286.0
eqns: 192117300.0,682482986.0,411463140.0,610450177.0,1174203961.0,1315232056.0


RESULT-cpu: 1221701.0
RESULT-gc: 0.0
RESULT-total: 1221701.0
eqns: 192117300.0,682482986.0,411463140.0,610450177.0,1174203961.0,1315232056.0


RESULT-cpu: 4654508.0
RESULT-gc: 0.0
RESULT-total: 4654508.0
eqns: 2850.0,6803404905.0,6800003166.0,9500.0,8506818274.0,5105119776.0


RESULT-cpu: 4654502.0
RESULT-gc: 0.0
RESULT-total: 4654502.0
eqns: 2850.0,6803404905.0,6800003166.0,9500.0,8506818274.0,5105119776.0


RESULT-cpu: 4649455.0
RESULT-gc: 0.0
RESULT-total: 4649455.0
eqns: 2850.0,6803404905.0,6800003166.0,9500.0,8506818274.0,5105119776.0


RESULT-cpu: 4699559.0
RESULT-gc: 0.0
RESULT-total: 4699559.0
eqns: 166969776.0,2002055034.0,0.0,2448897972.0,8230847768.0,6394172374.0


RESULT-cpu: 4694928.0
RESULT-gc: 0.0
RESULT-total: 4694928.0
eqns: 166969776.0,2002055034.0,0.0,2448897972.0,8230847768.0,6394172374.0


RESULT-cpu: 4717127.0
RESULT-gc: 0.0
RESULT-total: 4717127.0
eqns: 166969776.0,2002055034.0,0.0,2448897972.0,8230847768.0,6394172374.0


RESULT-cpu: 4978158.0
RESULT-gc: 0.0
RESULT-total: 4978158.0
eqns: 582058471.0,11284058325.0,175276963.0,1164264821.0,6175570132.0,6368727264.0


RESULT-cpu: 4976672.0
RESULT-gc: 0.0
RESULT-total: 4976672.0
eqns: 582058471.0,11284058325.0,175276963.0,1164264821.0,6175570132.0,6368727264.0


RESULT-cpu: 4975478.0
RESULT-gc: 0.0
RESULT-total: 4975478.0
eqns: 582058471.0,11284058325.0,175276963.0,1164264821.0,6175570132.0,6368727264.0


RESULT-cpu: 1450752.0
RESULT-gc: 0.0
RESULT-total: 1450752.0
eqns: 201105970.0,1019545998.0,345236533.0,632578716.0,1914551897.0,1913988011.0


RESULT-cpu: 1464341.0
RESULT-gc: 0.0
RESULT-total: 1464341.0
eqns: 201105970.0,1019545998.0,345236533.0,632578716.0,1914551897.0,1913988011.0


RESULT-cpu: 1498563.0
RESULT-gc: 0.0
RESULT-total: 1498563.0
eqns: 201105970.0,1019545998.0,345236533.0,632578716.0,1914551897.0,1913988011.0


RESULT-cpu: 5062100.0
RESULT-gc: 0.0
RESULT-total: 5062100.0
eqns: 35850.0,2128693753.0,266058112.0,82754.0,1729618451.0,1197530927.0


RESULT-cpu: 5065452.0
RESULT-gc: 0.0
RESULT-total: 5065452.0
eqns: 35850.0,2128693753.0,266058112.0,82754.0,1729618451.0,1197530927.0


RESULT-cpu: 5065353.0
RESULT-gc: 0.0
RESULT-total: 5065353.0
eqns: 35850.0,2128693753.0,266058112.0,82754.0,1729618451.0,1197530927.0


RESULT-cpu: 1307123.0
RESULT-gc: 0.0
RESULT-total: 1307123.0
eqns: 198285127.0,848889593.0,422260405.0,628975086.0,1452529445.0,1390417157.0


RESULT-cpu: 1304133.0
RESULT-gc: 0.0
RESULT-total: 1304133.0
eqns: 198285127.0,848889593.0,422260405.0,628975086.0,1452529445.0,1390417157.0


RESULT-cpu: 1304896.0
RESULT-gc: 0.0
RESULT-total: 1304896.0
eqns: 198285127.0,848889593.0,422260405.0,628975086.0,1452529445.0,1390417157.0

RESULT-cpu: 6647933.0
RESULT-gc: 0.0
RESULT-total: 6647933.0
eqns: 205849213.0,6356497350.0,944999376.0,771897118.0,9647445754.0,5291647742.0


RESULT-cpu: 6600408.0
RESULT-gc: 0.0
RESULT-total: 6600408.0
eqns: 205849213.0,6356497350.0,944999376.0,771897118.0,9647445754.0,5291647742.0


RESULT-cpu: 6597008.0
RESULT-gc: 0.0
RESULT-total: 6597008.0
eqns: 205849213.0,6356497350.0,944999376.0,771897118.0,9647445754.0,5291647742.0



RESULT-cpu: 2750201.0
RESULT-gc: 0.0
RESULT-total: 2750201.0
eqns: 420733466.0,473029176.0,0.0,1285037534.0,1512688122.0,1575563304.0


RESULT-cpu: 2725241.0
RESULT-gc: 0.0
RESULT-total: 2725241.0
eqns: 420733466.0,473029176.0,0.0,1285037534.0,1512688122.0,1575563304.0


RESULT-cpu: 2689376.0
RESULT-gc: 0.0
RESULT-total: 2689376.0
eqns: 420733466.0,473029176.0,0.0,1285037534.0,1512688122.0,1575563304.0


RESULT-cpu: 6155932.0
RESULT-gc: 0.0
RESULT-total: 6155932.0
eqns: 839286.0,4501573064.0,720250978.0,2997450.0,723250133.0,363967233.0


RESULT-cpu: 6142909.0
RESULT-gc: 0.0
RESULT-total: 6142909.0
eqns: 839286.0,4501573064.0,720250978.0,2997450.0,723250133.0,363967233.0


RESULT-cpu: 6142840.0
RESULT-gc: 0.0
RESULT-total: 6142840.0
eqns: 839286.0,4501573064.0,720250978.0,2997450.0,723250133.0,363967233.0


RESULT-cpu: 4191596.0
RESULT-gc: 0.0
RESULT-total: 4191596.0
eqns: 120037167.0,360007025.0,0.0,120078817.0,1739957773.0,2040052461.0


RESULT-cpu: 4271901.0
RESULT-gc: 0.0
RESULT-total: 4271901.0
eqns: 120037167.0,360007025.0,0.0,120078817.0,1739957773.0,2040052461.0


RESULT-cpu: 4349218.0
RESULT-gc: 0.0
RESULT-total: 4349218.0
eqns: 120037167.0,360007025.0,0.0,120078817.0,1739957773.0,2040052461.0


RESULT-cpu: 25589833.0
RESULT-gc: 0.0
RESULT-total: 25589833.0
eqns: 13946300.0,242627345.0,92325562.0,39600677.0,288609297.0,194457602.0


RESULT-cpu: 27926590.0
RESULT-gc: 0.0
RESULT-total: 27926590.0
eqns: 13946300.0,242627345.0,92325562.0,39600677.0,288609297.0,194457602.0


RESULT-cpu: 27517910.0
RESULT-gc: 0.0
RESULT-total: 27517910.0
eqns: 13946300.0,242627345.0,92325562.0,39600677.0,288609297.0,194457602.0


RESULT-cpu: 12842941.0
RESULT-gc: 0.0
RESULT-total: 12842941.0
eqns: 22334470.0,983378537.0,149958550.0,62536516.0,1570156177.0,836559908.0


RESULT-cpu: 12849516.0
RESULT-gc: 0.0
RESULT-total: 12849516.0
eqns: 22334470.0,983378537.0,149958550.0,62536516.0,1570156177.0,836559908.0


RESULT-cpu: 12855102.0
RESULT-gc: 0.0
RESULT-total: 12855102.0
eqns: 22334470.0,983378537.0,149958550.0,62536516.0,1570156177.0,836559908.0


RESULT-cpu: 3971257.0
RESULT-gc: 0.0
RESULT-total: 3971257.0
eqns: 28053107.0,303929512.0,26238585.0,37401547.0,295576412.0,193548603.0


RESULT-cpu: 3957708.0
RESULT-gc: 0.0
RESULT-total: 3957708.0
eqns: 28053107.0,303929512.0,26238585.0,37401547.0,295576412.0,193548603.0


RESULT-cpu: 4001043.0
RESULT-gc: 0.0
RESULT-total: 4001043.0
eqns: 28053107.0,303929455.0,26238585.0,37401547.0,295576374.0,193548586.0


RESULT-cpu: 1027626.0
RESULT-gc: 0.0
RESULT-total: 1027626.0
eqns: 26801852.0,2477192862.0,312123086.0,80405440.0,1617972083.0,892295966.0


RESULT-cpu: 1022113.0
RESULT-gc: 0.0
RESULT-total: 1022113.0
eqns: 26801852.0,2477192862.0,312123086.0,80405440.0,1617972083.0,892295966.0


RESULT-cpu: 1017231.0
RESULT-gc: 0.0
RESULT-total: 1017231.0
eqns: 26801852.0,2477192862.0,312123086.0,80405440.0,1617972083.0,892295966.0


RESULT-cpu: 1490863.0
RESULT-gc: 0.0
RESULT-total: 1490863.0
eqns: 120092215.0,60061074.0,0.0,460272601.0,580459139.0,660401143.0


RESULT-cpu: 1485598.0
RESULT-gc: 0.0
RESULT-total: 1485598.0
eqns: 120092213.0,60061075.0,0.0,460272590.0,580459126.0,660401124.0


RESULT-cpu: 1482271.0
RESULT-gc: 0.0
RESULT-total: 1482271.0
eqns: 120092213.0,60061075.0,0.0,460272590.0,580459126.0,660401124.0


RESULT-cpu: 4080276.0
RESULT-gc: 0.0
RESULT-total: 4080276.0
eqns: 0.0,1319916069.0,1561.0,0.0,509966908.0,194989638.0


RESULT-cpu: 4102992.0
RESULT-gc: 0.0
RESULT-total: 4102992.0
eqns: 0.0,1319916069.0,1561.0,0.0,509966908.0,194989638.0


RESULT-cpu: 4051697.0
RESULT-gc: 0.0
RESULT-total: 4051697.0
eqns: 0.0,1319916069.0,1561.0,0.0,509966908.0,194989638.0


RESULT-cpu: 1331937.0
RESULT-gc: 0.0
RESULT-total: 1331937.0
eqns: 1685.0,3000018276.0,0.0,250004774.0,750059445.0,250048921.0


RESULT-cpu: 1329851.0
RESULT-gc: 0.0
RESULT-total: 1329851.0
eqns: 1685.0,3000018276.0,0.0,250004774.0,750059445.0,250048921.0


RESULT-cpu: 1329423.0
RESULT-gc: 0.0
RESULT-total: 1329423.0
eqns: 1685.0,3000018276.0,0.0,250004774.0,750059445.0,250048921.0

RESULT-cpu: 6966637.0
RESULT-gc: 0.0
RESULT-total: 6966637.0
eqns: 41870171.0,202192725.0,22476.0,41838806.0,238316060.0,186008983.0


RESULT-cpu: 7149720.0
RESULT-gc: 0.0
RESULT-total: 7149720.0
eqns: 41870171.0,202192725.0,22476.0,41838806.0,238316060.0,186008983.0


RESULT-cpu: 7009323.0
RESULT-gc: 0.0
RESULT-total: 7009323.0
eqns: 41870171.0,202192725.0,22476.0,41838806.0,238316060.0,186008983.0


RESULT-cpu: 27434569.0
RESULT-gc: 0.0
RESULT-total: 27434569.0
eqns: 14197754.0,218814312.0,92325557.0,40103581.0,253002941.0,188126885.0


RESULT-cpu: 24812244.0
RESULT-gc: 0.0
RESULT-total: 24812244.0
eqns: 14197754.0,218814312.0,92325557.0,40103581.0,253002941.0,188126885.0


RESULT-cpu: 24431079.0
RESULT-gc: 0.0
RESULT-total: 24431079.0
eqns: 14197754.0,218814312.0,92325557.0,40103581.0,253002941.0,188126885.0


RESULT-cpu: 4567748.0
RESULT-gc: 0.0
RESULT-total: 4567748.0
eqns: 221917443.0,7037420436.0,31255476.0,593900316.0,3803247853.0,2682926071.0


RESULT-cpu: 4579204.0
RESULT-gc: 0.0
RESULT-total: 4579204.0
eqns: 221917443.0,7037420436.0,31255476.0,593900316.0,3803247853.0,2682926071.0


RESULT-cpu: 4557882.0
RESULT-gc: 0.0
RESULT-total: 4557882.0
eqns: 221917443.0,7037420436.0,31255476.0,593900316.0,3803247853.0,2682926071.0


RESULT-cpu: 4768949.0
RESULT-gc: 0.0
RESULT-total: 4768949.0
eqns: 479997366.0,3767985577.0,0.0,1735990585.0,3719981991.0,6359970048.0


RESULT-cpu: 4733536.0
RESULT-gc: 0.0
RESULT-total: 4733536.0
eqns: 479997366.0,3767985577.0,0.0,1735990585.0,3719981991.0,6359970048.0


RESULT-cpu: 4745102.0
RESULT-gc: 0.0
RESULT-total: 4745102.0
eqns: 479997366.0,3767985577.0,0.0,1735990585.0,3719981991.0,6359970048.0
